timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,grpThreads,allThreads,Latency,IdleTime
1782688170220,294,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-20,true,11,50,100,294,0
1782688170346,175,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-26,true,11,50,100,175,0
1782688170425,97,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-22,true,11,50,100,97,0
1782688170235,288,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-27,true,11,50,100,287,0
1782688170042,483,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-4,true,11,50,100,483,0
1782688170277,248,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-49,true,11,50,100,248,0
1782688170434,93,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-33,true,11,50,100,93,0
1782688170434,94,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-10,true,11,50,100,93,0
1782688170346,181,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-34,true,11,50,100,181,0
1782688170434,95,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-44,true,11,50,100,95,0
1782688170434,97,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-38,true,11,50,100,97,0
1782688170277,254,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-21,true,11,50,100,254,0
1782688170434,97,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-31,true,11,50,100,97,0
1782688170347,184,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-43,true,11,50,100,184,0
1782688170450,94,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-6,true,11,50,100,94,0
1782688170369,175,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-25,true,11,50,100,175,0
1782688170450,94,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-6,true,11,50,100,94,0
1782688170450,94,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-45,true,11,50,100,94,0
1782688170450,96,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-19,true,11,50,100,96,0
1782688170323,226,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-5,true,11,50,100,226,0
1782688170334,215,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-41,true,11,50,100,215,0
1782688170375,174,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-34,true,11,50,100,174,0
1782688170353,196,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-9,true,11,50,100,196,0
1782688170448,101,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-24,true,11,50,100,101,0
1782688170448,101,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-27,true,11,50,100,101,0
1782688170448,101,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-47,true,11,50,100,101,0
1782688170335,214,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-48,true,11,50,100,214,0
1782688170450,99,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-17,true,11,50,100,99,0
1782688170338,211,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-1,true,11,50,100,211,0
1782688170337,212,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-30,true,11,50,100,212,0
1782688170450,99,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-22,true,11,50,100,99,0
1782688170379,170,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-29,true,11,50,100,170,0
1782688170246,303,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-46,true,11,50,100,303,0
1782688170415,138,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-15,true,11,50,100,138,0
1782688170226,329,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-29,true,11,50,100,329,0
1782688170417,138,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-25,true,11,50,100,138,0
1782688170468,100,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-31,true,11,50,100,100,0
1782688170418,150,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-21,true,11,50,100,150,0
1782688170418,151,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-47,true,11,50,100,151,0
1782688170425,148,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-14,true,11,50,100,148,0
1782688170472,101,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-39,true,11,50,100,101,0
1782688170468,105,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-14,true,11,50,100,105,0
1782688170468,105,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-36,true,11,50,100,105,0
1782688170425,151,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-16,true,11,50,100,151,0
1782688170484,99,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-38,true,11,50,100,99,0
1782688170353,230,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-46,true,11,50,100,230,0
1782688170431,152,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-4,true,11,50,100,152,0
1782688170434,152,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-11,true,11,50,100,152,0
1782688170347,239,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-39,true,11,50,100,239,0
1782688170484,102,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-8,true,11,50,100,102,0
1782688170484,102,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-3,true,11,50,100,102,0
1782688170431,155,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-42,true,11,50,100,155,0
1782688170427,159,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-2,true,11,50,100,159,0
1782688170356,253,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-1,true,11,50,100,253,0
1782688170368,241,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-11,true,11,50,100,241,0
1782688170514,98,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-24,true,11,50,100,98,0
1782688170450,163,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-19,true,11,50,100,163,0
1782688170513,99,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-35,true,11,50,100,99,0
1782688170434,179,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-7,true,11,50,100,179,0
1782688170448,165,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-48,true,11,50,100,165,0
1782688170448,165,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-23,true,11,50,100,165,0
1782688170450,164,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-3,true,11,50,100,164,0
1782688170374,241,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-37,true,11,50,100,241,0
1782688170330,289,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-32,true,11,50,100,289,0
1782688170450,170,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-10,true,11,50,100,170,0
1782688170379,242,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-33,true,11,50,100,242,0
1782688170375,246,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-15,true,11,50,100,246,0
1782688170528,93,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-10,true,11,50,100,93,0
1782688170450,175,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-45,true,11,50,100,175,0
1782688170451,176,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-16,true,11,50,100,176,0
1782688170451,177,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-12,true,11,50,100,177,0
1782688170455,173,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-36,true,11,50,100,173,0
1782688170452,176,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-40,true,11,50,100,176,0
1782688170451,177,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-18,true,11,50,100,177,0
1782688170418,227,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-7,true,11,50,100,227,0
1782688170239,406,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-43,true,11,50,100,406,0
1782688170468,177,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-30,true,11,50,100,177,0
1782688170549,96,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-47,true,11,50,100,96,0
1782688170419,226,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-50,true,11,50,100,226,0
1782688170455,191,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-40,true,11,50,100,191,0
1782688170549,99,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-34,true,11,50,100,99,0
1782688170546,102,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-19,true,11,50,100,102,0
1782688170455,193,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-28,true,11,50,100,193,0
1782688170468,180,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-50,true,11,50,100,180,0
1782688170346,302,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-26,true,11,50,100,302,0
1782688170484,164,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-41,true,11,50,100,164,0
1782688170472,176,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-8,true,11,50,100,176,0
1782688170474,174,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-37,true,11,50,100,174,0
1782688170484,164,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-49,true,11,50,100,164,0
1782688170481,167,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-28,true,11,50,100,167,0
1782688170549,100,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-17,true,11,50,100,100,0
1782688170549,100,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-1,true,11,50,100,100,0
1782688170277,374,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-13,true,11,50,100,374,0
1782688170513,140,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-2,true,11,50,100,140,0
1782688170513,141,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-35,true,11,50,100,141,0
1782688170513,147,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-44,true,11,50,100,146,0
1782688170513,156,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-17,true,11,50,100,155,0
1782688170514,155,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-20,true,11,50,100,154,0
1782688170367,302,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-5,true,11,50,100,302,0
1782688170514,158,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-18,true,11,50,100,158,0
1782688170573,99,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-14,true,11,50,100,99,0
1782688170522,150,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-22,true,11,50,100,150,0
1782688170573,100,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-14,true,11,50,100,100,0
1782688170523,151,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-27,true,11,50,100,151,0
1782688170525,156,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-4,true,11,50,100,156,0
1782688170338,343,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-23,true,11,50,100,343,0
1782688170583,98,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-38,true,11,50,100,98,0
1782688170586,98,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-39,true,11,50,100,98,0
1782688170586,98,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-42,true,11,50,100,98,0
1782688170529,158,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-44,true,11,50,100,158,0
1782688170528,159,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-34,true,11,50,100,159,0
1782688170531,156,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-21,true,11,50,100,156,0
1782688170586,101,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-3,true,11,50,100,101,0
1782688170549,167,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-41,true,11,50,100,167,0
1782688170549,168,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-24,true,11,50,100,167,0
1782688170531,186,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-43,true,11,50,100,186,0
1782688170481,237,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-9,true,11,50,100,236,0
1782688170544,174,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-6,true,11,50,100,174,0
1782688170613,106,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-48,true,11,50,100,105,0
1782688170544,175,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-25,true,11,50,100,175,0
1782688170545,174,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-45,true,11,50,100,174,0
1782688170613,106,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-35,true,11,50,100,106,0
1782688170544,175,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-6,true,11,50,100,173,0
1782688170484,236,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-13,true,11,50,100,236,0
1782688170549,171,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-48,true,11,50,100,171,0
1782688170549,171,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-27,true,11,50,100,171,0
1782688170549,171,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-30,true,11,50,100,171,0
1782688170549,171,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-9,true,11,50,100,171,0
1782688170484,239,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-42,true,11,50,100,239,0
1782688170627,96,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-16,true,11,50,100,96,0
1782688170628,99,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-12,true,11,50,100,99,0
1782688170549,179,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-29,true,11,50,100,179,0
1782688170628,100,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-36,true,11,50,100,100,0
1782688170553,181,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-15,true,11,50,100,181,0
1782688170555,185,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-29,true,11,50,100,185,0
1782688170369,372,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-20,true,11,50,100,372,0
1782688170555,190,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-25,true,11,50,100,190,0
1782688170645,100,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-43,true,11,50,100,100,0
1782688170645,100,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-7,true,11,50,100,100,0
1782688170568,177,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-31,true,11,50,100,177,0
1782688170648,99,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-19,true,11,50,100,99,0
1782688170573,177,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-39,true,11,50,100,177,0
1782688170573,177,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-36,true,11,50,100,177,0
1782688170609,143,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-1,true,11,50,100,143,0
1782688170586,166,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-2,true,11,50,100,166,0
1782688170531,221,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-38,true,11,50,100,221,0
1782688170586,166,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-8,true,11,50,100,166,0
1782688170648,104,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-37,true,11,50,100,104,0
1782688170525,227,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-49,true,11,50,100,227,0
1782688170648,104,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-26,true,11,50,100,104,0
1782688170583,169,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-4,true,11,50,100,169,0
1782688170586,167,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-11,true,11,50,100,166,0
1782688170521,232,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-26,true,11,50,100,231,0
1782688170531,223,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-31,true,11,50,100,223,0
1782688170609,145,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-11,true,11,50,100,145,0
1782688170613,142,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-24,true,11,50,100,142,0
1782688170615,156,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-37,true,11,50,100,156,0
1782688170613,158,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-19,true,11,50,100,158,0
1782688170613,159,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-23,true,11,50,100,159,0
1782688170614,159,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-3,true,11,50,100,159,0
1782688170549,226,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-5,true,11,50,100,226,0
1782688170346,429,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-32,true,11,50,100,429,0
1782688170613,162,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-7,true,11,50,100,162,0
1782688170619,156,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-32,true,11,50,100,156,0
1782688170684,107,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-42,true,11,50,100,107,0
1782688170621,170,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-15,true,11,50,100,170,0
1782688170621,170,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-10,true,11,50,100,170,0
1782688170687,104,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-44,true,11,50,100,104,0
1782688170549,242,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-46,true,11,50,100,242,0
1782688170620,171,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-10,true,11,50,100,171,0
1782688170316,475,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-12,true,11,50,100,475,0
1782688170621,170,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-33,true,11,50,100,170,0
1782688170628,163,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-40,true,11,50,100,163,0
1782688170718,100,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-6,true,11,50,100,100,0
1782688170628,194,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-18,true,11,50,100,194,0
1782688170717,105,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-24,true,11,50,100,105,0
1782688170718,104,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-9,true,11,50,100,104,0
1782688170719,103,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-45,true,11,50,100,103,0
1782688170576,246,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-16,true,11,50,100,246,0
1782688170719,103,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-25,true,11,50,100,103,0
1782688170648,174,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-28,true,11,50,100,174,0
1782688170717,105,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-43,true,11,50,100,105,0
1782688170719,107,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-48,true,11,50,100,107,0
1782688170720,106,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-30,true,11,50,100,106,0
1782688170719,107,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-35,true,11,50,100,107,0
1782688170720,106,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-48,true,11,50,100,106,0
1782688170569,257,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-47,true,11,50,100,257,0
1782688170727,99,INSERT: memberdiagnosis,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-12,true,11,50,100,99,0
1782688170720,106,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-27,true,11,50,100,106,0
1782688170653,173,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-2,true,11,50,100,173,0
1782688170728,98,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-29,true,11,50,100,98,0
1782688170583,243,UPDATE: memberdiagnosis lastoccurrence,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-46,true,11,50,100,243,0
1782688170728,98,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-36,true,11,50,100,98,0
1782688170648,180,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-49,true,11,50,100,180,0
1782688170655,175,UPDATE: labresult_neil_oltp lab_result_value,200,OK,03 - UPDATE Benchmark (50 threads x 120s) 3-35,true,11,50,100,175,0
